profileID,respID,qID,altID,obsID,price,brand,keyless,electric,warranty,blockID,label,chosen
37,85,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,85,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,85,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,85,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,85,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,85,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,85,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,85,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,85,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,86,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,86,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,86,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,86,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,86,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,86,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,86,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,86,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,86,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,86,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,86,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,86,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,86,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,86,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,86,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,86,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,86,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,86,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,87,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,87,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,87,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,87,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,87,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,87,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,87,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,87,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,87,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,87,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,87,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,87,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,87,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,87,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,87,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,87,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,87,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,87,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,88,1,1,1,above 50k,japan,No,Yes,No,1,A Car,1
48,88,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,88,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,88,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,88,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,88,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,88,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,88,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,88,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,88,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,88,4,2,4,above 50k,japan,Yes,No,No,1,K Car,1
24,88,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,88,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,88,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,88,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,88,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,88,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,88,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,89,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,89,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,89,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,89,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,89,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,89,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,89,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,89,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,89,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,89,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,89,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,89,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,89,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,89,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,89,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,89,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,89,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,89,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,90,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,90,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,90,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,90,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,90,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,90,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,90,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,90,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,90,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,90,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,90,4,2,4,above 50k,japan,Yes,No,No,1,K Car,1
24,90,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,90,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,90,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,90,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,90,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,90,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,90,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,91,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,91,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,91,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,91,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,91,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,91,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,91,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,91,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,91,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,91,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,91,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,91,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,91,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,91,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,91,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,91,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,91,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,91,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,92,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,92,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,92,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,92,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,92,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,92,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,92,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,92,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,92,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,92,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,92,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,92,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,92,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,92,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,92,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,92,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,92,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,92,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,93,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,93,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,93,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,93,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,93,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,93,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,93,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,93,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,93,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,93,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,93,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,93,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,93,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,93,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,93,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,93,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,93,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,93,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,94,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,94,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,94,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,94,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,94,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,94,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,94,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,94,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,94,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,94,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,94,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,94,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,94,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,94,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,94,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,94,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,94,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,94,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,95,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,95,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,95,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,95,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,95,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,95,2,3,2,below 10k,europe,No,No,No,1,F Car,1
30,95,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,95,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,95,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,95,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,95,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,95,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,95,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,1
46,95,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,95,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,95,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,95,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,95,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,96,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,96,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,96,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,96,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,96,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,96,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,96,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,96,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,96,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,96,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,96,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,96,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,96,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,96,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,96,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,96,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,96,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,96,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,97,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,97,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,97,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,97,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,97,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,97,2,3,2,below 10k,europe,No,No,No,1,F Car,1
30,97,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,97,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,97,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,97,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,97,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,97,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,97,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,97,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,97,5,3,5,above 50k,europe,No,No,Yes,1,O Car,1
7,97,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,97,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,97,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,98,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,98,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,98,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,98,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,98,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,98,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,98,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,98,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,98,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,98,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,98,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,98,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,98,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,98,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,98,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,98,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,98,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,98,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,99,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,99,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,99,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,99,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,99,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,99,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,99,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,99,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,99,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,99,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,99,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,99,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,99,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,99,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,99,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,99,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,99,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,99,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,100,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,100,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,100,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,100,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,100,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,100,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,100,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,100,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,100,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,100,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,100,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,100,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,100,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,1
46,100,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,100,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,100,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,100,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,100,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,101,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,101,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,101,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,101,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,101,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,101,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,101,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,101,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,101,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,101,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,101,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,101,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,101,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,101,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,101,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,101,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,101,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,101,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,102,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,102,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,102,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,102,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,102,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,102,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,102,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,102,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,102,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,102,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,102,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,102,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,102,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,102,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,102,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,102,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,102,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,102,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,103,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,103,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,103,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,103,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,103,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,103,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,103,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,103,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,103,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,103,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,103,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,103,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,103,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,103,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,103,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,103,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,103,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,103,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,104,1,1,1,above 50k,japan,No,Yes,No,1,A Car,1
48,104,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,104,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,104,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,104,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,104,2,3,2,below 10k,europe,No,No,No,1,F Car,1
30,104,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,104,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,104,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,104,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,104,4,2,4,above 50k,japan,Yes,No,No,1,K Car,1
24,104,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,104,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,1
46,104,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,104,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,104,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,104,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,104,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,105,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,105,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,105,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,105,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,105,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,105,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,105,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,105,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,105,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,105,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,105,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,105,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,105,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,1
46,105,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,105,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,105,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,105,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,105,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,106,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,106,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,106,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,106,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,106,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,106,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,106,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,106,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,106,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,106,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,106,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,106,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,106,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,1
46,106,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,106,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,106,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
